state,state_fips,district,district_num,incumbent,flip,favored,confidence,nom_R,nom_D,nom_I,totalvotes,imputedvotes
TN,47,TN-SD-30,030,False,False,D,Uncontested,False,TBA,False,63360.0,True
TN,47,TN-SD-31,031,False,False,Election,No,False,False,False,79590.0,False
TN,47,TN-SD-32,032,False,False,R,Safe,TBA,Julie Byrd Ashworth,False,63360.0,True
TN,47,TN-SD-33,033,False,False,Election,No,False,False,False,42992.0,False
TX,48,TX-SD-1,001,R,False,R,Safe,Bryan Hughes,Audrey Spanko,False,298739.0,True
TX,48,TX-SD-2,002,False,False,Election,No,False,False,False,257981.0,False
TX,48,TX-SD-3,003,False,False,Election,No,False,False,False,274743.0,False
TX,48,TX-SD-4,004,R,False,R,Safe,Brandon Creighton,Jay Stittleburg,False,298739.0,True
TX,48,TX-SD-5,005,False,False,Election,No,False,False,False,329826.0,False
TX,48,TX-SD-6,006,D,False,D,Uncontested,False,Carol Alvarado,False,298739.0,True
TX,48,TX-SD-7,007,False,False,Election,No,False,False,False,307974.0,False
TX,48,TX-SD-8,008,False,False,Election,No,False,False,False,332152.0,False
TX,48,TX-SD-9,009,False,False,Election,No,False,False,False,244793.0,False
TX,48,TX-SD-10,010,False,False,Election,No,False,False,False,287927.0,False
TX,48,TX-SD-11,011,R,False,R,Safe,Larry Taylor,Susan Criss,False,298739.0,True
TX,48,TX-SD-12,012,R,False,R,Safe,Jane Nelson,Shadi Zitoon,False,298739.0,True
TX,48,TX-SD-13,013,D,False,D,Safe,Milinda Morris,Borris Miles,False,298739.0,True
TX,48,TX-SD-14,014,False,False,Election,No,False,False,False,383775.0,False
TX,48,TX-SD-15,015,False,False,Election,No,False,False,False,234763.0,False
TX,48,TX-SD-16,016,False,False,Election,No,False,False,False,294161.0,False
TX,48,TX-SD-17,017,False,False,Election,No,False,False,False,307637.0,False
TX,48,TX-SD-18,018,R,False,R,Safe,Lois Kolkhorst,Michael Antalan,False,298739.0,True
TX,48,TX-SD-19,019,R,True,D,Lean,Pete Flores,TBA,False,298739.0,True
TX,48,TX-SD-20,020,D,False,D,Safe,Judy Cutright,Juan Hinojosa,False,298739.0,True
TX,48,TX-SD-21,021,D,False,D,Safe,Frank Pomeroy,Judith Zaffirini,False,298739.0,True
TX,48,TX-SD-22,022,R,False,R,Safe,Brian Birdwell,Robert Vick,False,298739.0,True
TX,48,TX-SD-23,023,False,False,Election,No,False,False,False,298739.0,True
TX,48,TX-SD-24,024,R,False,R,Safe,Dawn Buckingham,Clayton Tucker,False,298739.0,True
TX,48,TX-SD-25,025,False,False,Election,No,False,False,False,410377.0,False
TX,48,TX-SD-26,026,D,False,D,Uncontested,False,José Menéndez,False,298739.0,True
TX,48,TX-SD-27,027,D,False,D,Safe,Vanessa Tijerina,Eddie Lucio,False,298739.0,True
TX,48,TX-SD-28,028,R,False,R,Uncontested,Charles Perry,False,False,298739.0,True
TX,48,TX-SD-29,029,False,False,D,Safe,Bethany Hatch,César Blanco,False,298739.0,True
TX,48,TX-SD-30,030,False,False,Election,No,False,False,False,317027.0,False
TX,48,TX-SD-31,031,False,False,Election,No,False,False,False,199212.0,False
UT,49,UT-SD-1,001,D,False,D,Safe,Jim Whited,Luz Escamilla,False,35674.0,True
UT,49,UT-SD-2,002,False,False,Election,No,False,False,False,42961.0,False
UT,49,UT-SD-3,003,False,False,Election,No,False,False,False,31928.0,False
UT,49,UT-SD-4,004,False,False,Election,No,False,False,False,51651.0,False
UT,49,UT-SD-5,005,False,False,Election,No,False,False,False,24943.0,False
UT,49,UT-SD-6,006,False,False,R,Safe,TBA,TBA,False,35674.0,True
UT,49,UT-SD-7,007,False,False,R,Safe,TBA,False,Emily Bergeson,35674.0,True
UT,49,UT-SD-8,008,D,False,D,Likely,Brian Zehnder,Kathleen Riebe,False,41602.0,False
UT,49,UT-SD-9,009,False,False,Election,No,False,False,False,37430.0,False
UT,49,UT-SD-10,010,False,False,R,Safe,TBA,Dan McClellan,False,35674.0,True
UT,49,UT-SD-11,011,False,False,Election,No,False,False,False,41322.0,False
UT,49,UT-SD-12,012,False,False,Election,No,False,False,False,27460.0,False
UT,49,UT-SD-13,013,R,False,R,Safe,Jake Anderegg,Lyndsey Jarman,False,35674.0,True
UT,49,UT-SD-14,014,R,False,R,Uncontested,Dan Hemmert,False,False,35674.0,True
UT,49,UT-SD-15,015,False,False,Election,No,False,False,False,26173.0,False
UT,49,UT-SD-16,016,False,False,R,Uncontested,TBA,False,False,35674.0,True
UT,49,UT-SD-17,017,False,False,Election,No,False,False,False,36581.0,False
UT,49,UT-SD-18,018,False,False,Election,No,False,False,False,31862.0,False
UT,49,UT-SD-19,019,False,False,R,Safe,TBA,Katy Owens,False,35674.0,True
UT,49,UT-SD-20,020,R,False,R,Uncontested,Gregg Buxton,False,False,35674.0,True
UT,49,UT-SD-21,021,False,False,Election,No,False,False,False,33324.0,False
UT,49,UT-SD-22,022,False,False,Election,No,False,False,False,32765.0,False
UT,49,UT-SD-23,023,False,False,R,Uncontested,TBA,False,False,35674.0,True
UT,49,UT-SD-24,024,False,False,R,Safe,TBA,False,Warren Rogers,35674.0,True
UT,49,UT-SD-25,025,False,False,R,Safe,TBA,Nancy Huntly,False,35674.0,True
UT,49,UT-SD-26,026,False,False,Election,No,False,False,False,39428.0,False
UT,49,UT-SD-27,027,R,False,R,Uncontested,David Hinkins,False,False,35674.0,True
UT,49,UT-SD-28,028,False,False,Election,No,False,False,False,35678.0,False
UT,49,UT-SD-29,029,False,False,R,Safe,TBA,Chuck Goode,False,35674.0,True
WA,53,WA-SD-1,001,D,False,D,Safe,Art Coday,Derek Stanford,False,60898.0,True
WA,53,WA-SD-2,002,False,False,R,Safe,TBA,Rick Payne,False,60898.0,True
WA,53,WA-SD-3,003,False,False,D,Safe,False,False,False,60898.0,True
WA,53,WA-SD-4,004,R,False,R,Safe,Mike Padden,John Roskelley,Ann Marie Danimus,60898.0,True
WA,53,WA-SD-5,005,False,False,D,Lean,Todd Smelcer,TBA,False,60898.0,True
WA,53,WA-SD-6,006,False,False,Election,No,False,False,False,69372.0,False
WA,53,WA-SD-7,007,False,False,Election,No,False,False,False,69634.0,False
WA,53,WA-SD-8,008,False,False,Election,No,False,False,False,59154.0,False
WA,53,WA-SD-9,009,R,False,R,Safe,Mark Schoesler,Jenn Goulet,False,60898.0,True
WA,53,WA-SD-10,010,R,False,R,Lean,Ron Muzzall,Helen Price Johnson,False,60898.0,True
WA,53,WA-SD-11,011,D,False,D,Uncontested,False,Bob Hasegawa,False,60898.0,True
WA,53,WA-SD-12,012,R,False,R,Uncontested,Brad Hawkins,False,False,60898.0,True
WA,53,WA-SD-13,013,False,False,Election,No,False,False,False,38038.0,False
WA,53,WA-SD-14,014,R,False,R,Uncontested,Curtis King,False,False,60898.0,True
WA,53,WA-SD-15,015,False,False,Election,No,False,False,False,33480.0,False
WA,53,WA-SD-16,016,False,False,R,Safe,TBA,Danielle Garbe Reser,False,60898.0,True
WA,53,WA-SD-17,017,R,False,R,Lean,Lynda Wilson,Daniel Smith,False,60898.0,True
WA,53,WA-SD-18,018,False,False,R,Likely,TBA,Rick Bell,False,60898.0,True
WA,53,WA-SD-19,019,D,False,D,Lean,TBA,Dean Takko,False,60898.0,True
WA,53,WA-SD-20,020,R,False,R,Uncontested,John Braun,False,False,60898.0,True
WA,53,WA-SD-21,021,False,False,Election,No,False,False,False,59481.0,False
WA,53,WA-SD-22,022,False,False,D,Safe,Garry Holland,TBA,False,60898.0,True
WA,53,WA-SD-23,023,D,False,D,Safe,Pam Madden-Boyer,Christine Rolfes,False,60898.0,True
WA,53,WA-SD-24,024,D,False,D,Likely,Connie Beauvais,Kevin Van De Wege,False,60898.0,True
WA,53,WA-SD-25,025,False,False,R,Lean,TBA,Julie Door,False,60898.0,True
WA,53,WA-SD-26,026,False,False,Election,No,False,False,False,70070.0,False
WA,53,WA-SD-27,027,D,False,D,Safe,Kyle Paskewitz,Jeannie Darneille,False,60898.0,True
WA,53,WA-SD-28,028,R,False,False,Toss-Up,Steve O'Ban,Twina Nobles,False,60898.0,True
WA,53,WA-SD-29,029,False,False,Election,No,False,False,False,36658.0,False
WA,53,WA-SD-30,030,False,False,Election,No,False,False,False,47022.0,False
WA,53,WA-SD-31,031,False,False,Election,No,False,False,False,63154.0,False
WA,53,WA-SD-32,032,False,False,Election,No,False,False,False,59200.0,False
WA,53,WA-SD-33,033,False,False,Election,No,False,False,False,45321.0,False
WA,53,WA-SD-34,034,False,False,Election,No,False,False,False,69512.0,False
WA,53,WA-SD-35,035,False,False,Election,No,False,False,False,59344.0,False
WA,53,WA-SD-36,036,False,False,Election,No,False,False,False,88460.0,False
WA,53,WA-SD-37,037,False,False,Election,No,False,False,False,64597.0,False
WA,53,WA-SD-38,038,False,False,D,Safe,Bernard Moody,TBA,False,49523.0,False
WA,53,WA-SD-39,039,R,False,R,Safe,Keith L. Wagoner,False,Kathryn A. Lewandowsky,59345.0,False
WA,53,WA-SD-40,040,D,False,D,Safe,Charles Carrell,Liz Lovelett,False,60898.0,True
WA,53,WA-SD-41,041,D,False,D,Safe,Mike Nykreim,Lisa Wellman,False,60898.0,True
WA,53,WA-SD-42,042,False,False,Election,No,False,False,False,72636.0,False
WA,53,WA-SD-43,043,False,False,Election,No,False,False,False,83625.0,False
WA,53,WA-SD-44,044,False,False,Election,No,False,False,False,67101.0,False
WA,53,WA-SD-45,045,False,False,Election,No,False,False,False,71364.0,False
WA,53,WA-SD-46,046,False,False,Election,No,False,False,False,79004.0,False
WA,53,WA-SD-47,047,False,False,Election,No,False,False,False,55807.0,False
WA,53,WA-SD-48,048,False,False,Election,No,False,False,False,51560.0,False
WA,53,WA-SD-49,049,D,False,D,Safe,False,Annette Cleveland,Rey Reynolds,60898.0,True
WI,55,WI-SD-1,001,False,False,Election,No,False,False,False,86768.0,False
WI,55,WI-SD-2,002,False,False,R,Uncontested,TBA,False,False,75844.0,True
WI,55,WI-SD-3,003,False,False,Election,No,False,False,False,37860.0,False
WI,55,WI-SD-4,004,False,False,D,Safe,False,TBA,Lance Allen,75844.0,True
WI,55,WI-SD-5,005,False,False,Election,No,False,False,False,93529.0,False
WI,55,WI-SD-6,006,False,False,D,Safe,Alciro Deacon,TBA,False,75844.0,True
WI,55,WI-SD-7,007,False,False,Election,No,False,False,False,84822.0,False
WI,55,WI-SD-8,008,False,False,R,Likely,TBA,TBA,False,75844.0,True
WI,55,WI-SD-9,009,False,False,Election,No,False,False,False,76409.0,False
WI,55,WI-SD-10,010,D,True,R,Likely,TBA,Patty Schachtner,False,75844.0,True
WI,55,WI-SD-11,011,False,False,Election,No,False,False,False,62066.0,False
WI,55,WI-SD-12,012,False,False,R,Safe,Mary Czaja-Felzkowski,TBA,False,75844.0,True
WI,55,WI-SD-13,013,False,False,Election,No,False,False,False,84077.0,False
WI,55,WI-SD-14,014,False,False,R,Safe,TBA,TBA,False,75844.0,True
WI,55,WI-SD-15,015,False,False,Election,No,False,False,False,55343.0,False
WI,55,WI-SD-16,016,False,False,D,Safe,Scott Barker,TBA,False,75844.0,True
WI,55,WI-SD-17,017,False,False,Election,No,False,False,False,69248.0,False
WI,55,WI-SD-18,018,R,False,R,Likely,Dan Feyen,Aaron Wojciechowski,Thomas Benjamin Hodge,75844.0,True
WI,55,WI-SD-19,019,False,False,Election,No,False,False,False,81701.0,False
WI,55,WI-SD-20,020,R,False,R,Uncontested,Duey Stroebel,False,False,75844.0,True
WI,55,WI-SD-21,021,False,False,Election,No,False,False,False,83783.0,False
WI,55,WI-SD-22,022,D,False,D,Uncontested,False,Robert Wirch,False,75844.0,True
WI,55,WI-SD-23,023,False,False,Election,No,False,False,False,72606.0,False
WI,55,WI-SD-24,024,R,False,R,Lean,Patrick Testin,Paul Piotrowski,Roberta Reamer,75844.0,True
WI,55,WI-SD-25,025,False,False,Election,No,False,False,False,77604.0,False
WI,55,WI-SD-26,026,False,False,D,Uncontested,False,TBA,False,75844.0,True
WI,55,WI-SD-27,027,False,False,Election,No,False,False,False,97651.0,False
WI,55,WI-SD-28,028,False,False,R,Safe,TBA,Adam Murphy,False,75844.0,True
WI,55,WI-SD-29,029,False,False,Election,No,False,False,False,77325.0,False
WI,55,WI-SD-30,030,False,True,R,Lean,TBA,TBA,False,75844.0,True
WI,55,WI-SD-31,031,False,False,Election,No,False,False,False,77561.0,False
WI,55,WI-SD-32,032,False,False,False,Toss-Up,Dan Kapanke,TBA,False,75844.0,True
WI,55,WI-SD-33,033,False,False,Election,No,False,False,False,70992.0,False
WY,56,WY-SD-1,001,False,False,Election,No,False,False,False,6859.0,False
WY,56,WY-SD-2,002,R,False,R,Uncontested,Brian Bonner,False,False,6781.0,True
WY,56,WY-SD-3,003,False,False,Election,No,False,False,False,7450.0,False
WY,56,WY-SD-4,004,R,False,R,Uncontested,Tara Nethercott,False,False,6781.0,True
WY,56,WY-SD-5,005,False,False,Election,No,False,False,False,7462.0,False
WY,56,WY-SD-6,006,False,False,R,Safe,TBA,Britney Wallesch,False,6781.0,True
WY,56,WY-SD-7,007,False,False,Election,No,False,False,False,4878.0,False
WY,56,WY-SD-8,008,False,False,R,Safe,TBA,TBA,False,6781.0,True
WY,56,WY-SD-9,009,False,False,Election,No,False,False,False,6396.0,False
WY,56,WY-SD-10,010,False,False,R,Safe,TBA,Jackie Grimes,False,6781.0,True
WY,56,WY-SD-11,011,False,False,Election,No,False,False,False,5946.0,False
WY,56,WY-SD-12,012,D,False,D,Lean,John Kolb,Liisa Anselmi-Dalton,False,6781.0,True
WY,56,WY-SD-13,013,False,False,Election,No,False,False,False,5889.0,False
WY,56,WY-SD-14,014,False,False,R,Uncontested,TBA,False,False,6781.0,True
WY,56,WY-SD-15,015,False,False,Election,No,False,False,False,5776.0,False
WY,56,WY-SD-16,016,R,False,R,Uncontested,Dan Dockstader,False,False,6781.0,True
WY,56,WY-SD-17,017,False,False,Election,No,False,False,False,9853.0,False
WY,56,WY-SD-18,018,False,False,R,Uncontested,TBA,False,False,6781.0,True
WY,56,WY-SD-19,019,False,False,Election,No,False,False,False,6460.0,False
WY,56,WY-SD-20,020,False,False,R,Safe,TBA,Theresa Livingston,False,6781.0,True
WY,56,WY-SD-21,021,False,False,Election,No,False,False,False,8170.0,False
WY,56,WY-SD-22,022,R,False,R,Uncontested,Dave Kinsey,False,False,6781.0,True
WY,56,WY-SD-23,023,False,False,Election,No,False,False,False,5932.0,False
WY,56,WY-SD-24,024,False,False,R,Uncontested,TBA,False,False,6781.0,True
WY,56,WY-SD-25,025,False,False,Election,No,False,False,False,7185.0,False
WY,56,WY-SD-26,026,False,False,R,Uncontested,TBA,False,False,6781.0,True
WY,56,WY-SD-27,027,False,False,Election,No,False,False,False,6775.0,False
WY,56,WY-SD-28,028,False,False,R,Uncontested,TBA,False,False,6781.0,True
WY,56,WY-SD-29,029,False,False,Election,No,False,False,False,6687.0,False
WY,56,WY-SD-30,030,False,False,R,Uncontested,TBA,False,False,6781.0,True
